Date,Open,High,Low,Close
03/27/2017,"2,329.11","2,344.90","2,322.25","2,341.59"
03/24/2017,"2,350.42","2,356.22","2,335.74","2,343.98"
03/23/2017,"2,345.97","2,358.92","2,342.13","2,345.96"
03/22/2017,"2,343.00","2,351.81","2,336.45","2,348.45"
03/21/2017,"2,379.32","2,381.93","2,341.90","2,344.02"
03/20/2017,"2,378.24","2,379.55","2,369.66","2,373.47"
03/17/2017,"2,383.71","2,385.71","2,377.64","2,378.25"
03/16/2017,"2,387.71","2,388.10","2,377.18","2,381.38"
03/15/2017,"2,370.34","2,390.01","2,368.94","2,385.26"
03/14/2017,"2,368.55","2,368.55","2,358.18","2,365.45"
03/13/2017,"2,371.56","2,374.42","2,368.52","2,373.47"
03/10/2017,"2,372.52","2,376.86","2,363.04","2,372.60"
03/09/2017,"2,363.49","2,369.08","2,354.54","2,364.87"
03/08/2017,"2,369.81","2,373.09","2,361.01","2,362.98"
03/07/2017,"2,370.74","2,375.12","2,365.51","2,368.39"
03/06/2017,"2,375.23","2,378.80","2,367.98","2,375.31"
03/03/2017,"2,380.92","2,383.89","2,375.39","2,383.12"
03/02/2017,"2,394.75","2,394.75","2,380.17","2,381.92"
03/01/2017,"2,380.13","2,400.98","2,380.13","2,395.96"
02/28/2017,"2,366.08","2,367.79","2,358.96","2,363.64"
02/27/2017,"2,365.23","2,371.54","2,361.87","2,369.75"
02/24/2017,"2,355.73","2,367.34","2,352.87","2,367.34"
02/23/2017,"2,367.50","2,368.26","2,355.09","2,363.81"
02/22/2017,"2,361.11","2,365.13","2,358.34","2,362.82"
02/21/2017,"2,354.91","2,366.71","2,354.91","2,365.38"
02/17/2017,"2,343.01","2,351.16","2,339.58","2,351.16"
02/16/2017,"2,349.64","2,351.31","2,338.87","2,347.22"
02/15/2017,"2,335.58","2,351.30","2,334.81","2,349.25"
02/14/2017,"2,326.12","2,337.58","2,322.17","2,337.58"
02/13/2017,"2,321.72","2,331.58","2,321.42","2,328.25"
02/10/2017,"2,312.27","2,319.23","2,311.10","2,316.10"
02/09/2017,"2,296.70","2,311.08","2,296.61","2,307.87"
02/08/2017,"2,289.55","2,295.91","2,285.38","2,294.67"
02/07/2017,"2,295.87","2,299.40","2,290.16","2,293.08"
02/06/2017,"2,294.28","2,296.18","2,288.57","2,292.56"
02/03/2017,"2,288.54","2,298.31","2,287.88","2,297.42"
02/02/2017,"2,276.69","2,283.97","2,271.65","2,280.85"
02/01/2017,"2,285.59","2,289.14","2,272.44","2,279.55"
01/31/2017,"2,274.02","2,279.09","2,267.21","2,278.87"
01/30/2017,"2,286.01","2,286.01","2,268.04","2,280.90"
01/27/2017,"2,299.02","2,299.02","2,291.62","2,294.69"
01/26/2017,"2,298.63","2,300.99","2,294.08","2,296.68"
01/25/2017,"2,288.88","2,299.55","2,288.88","2,298.37"
01/24/2017,"2,267.88","2,284.63","2,266.68","2,280.07"
01/23/2017,"2,267.78","2,271.78","2,257.02","2,265.20"
01/20/2017,"2,269.96","2,276.96","2,265.01","2,271.31"
01/19/2017,"2,271.90","2,274.33","2,258.41","2,263.69"
01/18/2017,"2,269.14","2,272.01","2,263.35","2,271.89"
01/17/2017,"2,269.14","2,272.08","2,262.81","2,267.89"
01/13/2017,"2,272.74","2,278.68","2,271.51","2,274.64"
01/12/2017,"2,271.14","2,271.78","2,254.25","2,270.44"
01/11/2017,"2,268.60","2,275.32","2,260.83","2,275.32"
01/10/2017,"2,269.72","2,279.27","2,265.27","2,268.90"
01/09/2017,"2,273.59","2,275.49","2,268.90","2,268.90"
01/06/2017,"2,271.14","2,282.10","2,264.06","2,276.98"
01/05/2017,"2,268.18","2,271.50","2,260.45","2,269.00"
01/04/2017,"2,261.60","2,272.82","2,261.60","2,270.75"
01/03/2017,"2,251.57","2,263.88","2,245.13","2,257.83"
12/30/2016,"2,251.61","2,253.58","2,233.62","2,238.83"
12/29/2016,"2,249.50","2,254.51","2,244.56","2,249.26"
12/28/2016,"2,270.23","2,271.31","2,249.11","2,249.92"
12/27/2016,"2,266.23","2,273.82","2,266.15","2,268.88"
12/23/2016,"2,260.25","2,263.79","2,258.84","2,263.79"
12/22/2016,"2,262.93","2,263.18","2,256.08","2,260.96"
12/21/2016,"2,270.54","2,271.23","2,265.15","2,265.18"
12/20/2016,"2,266.50","2,272.56","2,266.14","2,270.76"
12/19/2016,"2,259.24","2,267.47","2,258.21","2,262.53"
12/16/2016,"2,266.81","2,268.05","2,254.24","2,258.07"
12/15/2016,"2,253.77","2,272.12","2,253.77","2,262.03"
12/14/2016,"2,268.35","2,276.20","2,248.44","2,253.28"
12/13/2016,"2,263.32","2,277.53","2,263.32","2,271.72"
12/12/2016,"2,258.83","2,264.03","2,252.37","2,256.96"
12/09/2016,"2,249.73","2,259.80","2,249.23","2,259.53"
12/08/2016,"2,241.13","2,251.69","2,237.57","2,246.19"
12/07/2016,"2,210.72","2,241.63","2,208.93","2,241.35"
12/06/2016,"2,207.26","2,212.78","2,202.21","2,212.23"
12/05/2016,"2,200.65","2,209.42","2,199.97","2,204.71"
12/02/2016,"2,191.12","2,197.95","2,188.37","2,191.95"
12/01/2016,"2,200.17","2,202.60","2,187.44","2,191.08"
11/30/2016,"2,204.97","2,214.10","2,198.81","2,198.81"
11/29/2016,"2,200.76","2,210.46","2,198.15","2,204.66"
11/28/2016,"2,210.21","2,211.14","2,200.36","2,201.72"
11/25/2016,"2,206.27","2,213.35","2,206.27","2,213.35"
11/23/2016,"2,198.55","2,204.72","2,194.51","2,204.72"
11/22/2016,"2,201.56","2,204.80","2,194.51","2,202.94"
11/21/2016,"2,186.43","2,198.70","2,186.43","2,198.18"
11/18/2016,"2,186.85","2,189.89","2,180.38","2,181.90"
11/17/2016,"2,178.61","2,188.06","2,176.65","2,187.12"
11/16/2016,"2,177.53","2,179.22","2,172.20","2,176.94"
11/15/2016,"2,168.29","2,180.84","2,166.38","2,180.39"
11/14/2016,"2,165.64","2,171.36","2,156.08","2,164.20"
11/11/2016,"2,162.71","2,165.92","2,152.49","2,164.45"
11/10/2016,"2,167.49","2,182.30","2,151.17","2,167.48"
11/09/2016,"2,131.56","2,170.10","2,125.35","2,163.26"
11/08/2016,"2,129.92","2,146.87","2,123.56","2,139.56"
11/07/2016,"2,100.59","2,132.00","2,100.59","2,131.52"
11/04/2016,"2,083.79","2,099.07","2,083.79","2,085.18"
11/03/2016,"2,098.80","2,102.56","2,085.23","2,088.66"
11/02/2016,"2,109.43","2,111.76","2,094.00","2,097.94"
11/01/2016,"2,128.68","2,131.45","2,097.85","2,111.72"
10/31/2016,"2,129.78","2,133.25","2,125.53","2,126.15"
10/28/2016,"2,132.23","2,140.72","2,119.36","2,126.41"
10/27/2016,"2,144.06","2,147.13","2,132.52","2,133.04"
10/26/2016,"2,136.97","2,145.73","2,131.59","2,139.43"
10/25/2016,"2,149.72","2,151.44","2,141.93","2,143.16"
10/24/2016,"2,148.50","2,154.79","2,146.91","2,151.33"
10/21/2016,"2,139.43","2,142.63","2,130.09","2,141.16"
10/20/2016,"2,142.51","2,147.18","2,133.44","2,141.34"
10/19/2016,"2,140.81","2,148.44","2,138.15","2,144.29"
10/18/2016,"2,138.31","2,144.38","2,135.49","2,139.60"
10/17/2016,"2,132.95","2,135.61","2,124.43","2,126.50"
10/14/2016,"2,139.68","2,149.19","2,132.98","2,132.98"
10/13/2016,"2,130.26","2,138.19","2,114.74","2,132.55"
10/12/2016,"2,137.67","2,145.36","2,132.77","2,139.18"
10/11/2016,"2,161.35","2,161.56","2,128.84","2,136.73"
10/10/2016,"2,160.39","2,169.60","2,160.39","2,163.66"
10/07/2016,"2,164.19","2,165.86","2,144.85","2,153.74"
10/06/2016,"2,158.22","2,162.93","2,150.28","2,160.77"
10/05/2016,"2,155.15","2,163.95","2,155.15","2,159.73"
10/04/2016,"2,163.37","2,165.46","2,144.01","2,150.49"
10/03/2016,"2,164.33","2,164.41","2,154.77","2,161.20"
09/30/2016,"2,156.51","2,175.30","2,156.51","2,168.27"
09/29/2016,"2,168.90","2,172.67","2,145.20","2,151.13"
09/28/2016,"2,161.85","2,172.40","2,151.79","2,171.37"
09/27/2016,"2,146.04","2,161.13","2,141.55","2,159.93"
09/26/2016,"2,158.54","2,158.54","2,145.04","2,146.10"
09/23/2016,"2,173.29","2,173.75","2,163.97","2,164.69"
09/22/2016,"2,170.94","2,179.99","2,170.94","2,177.18"
09/21/2016,"2,144.58","2,165.11","2,139.57","2,163.12"
09/20/2016,"2,145.94","2,150.80","2,139.17","2,139.76"
09/19/2016,"2,143.99","2,153.61","2,135.91","2,139.12"
09/16/2016,"2,146.48","2,146.48","2,131.20","2,139.16"
09/15/2016,"2,125.36","2,151.31","2,122.36","2,147.26"
09/14/2016,"2,127.86","2,141.33","2,119.90","2,125.77"
09/13/2016,"2,150.47","2,150.47","2,120.27","2,127.02"
09/12/2016,"2,120.86","2,163.30","2,119.12","2,159.04"
09/09/2016,"2,169.08","2,169.08","2,127.81","2,127.81"
09/08/2016,"2,182.76","2,184.94","2,177.49","2,181.30"
09/07/2016,"2,185.17","2,187.87","2,179.07","2,186.16"
09/06/2016,"2,181.61","2,186.57","2,175.10","2,186.48"
09/02/2016,"2,177.49","2,184.87","2,173.59","2,179.98"
09/01/2016,"2,171.33","2,173.56","2,157.09","2,170.86"
08/31/2016,"2,173.56","2,173.79","2,161.35","2,170.95"
08/30/2016,"2,179.45","2,182.27","2,170.41","2,176.12"
08/29/2016,"2,170.19","2,183.48","2,170.19","2,180.38"
08/26/2016,"2,175.10","2,187.94","2,160.39","2,169.04"
08/25/2016,"2,173.29","2,179.00","2,169.74","2,172.47"
08/24/2016,"2,185.09","2,186.66","2,171.25","2,175.44"
08/23/2016,"2,187.81","2,193.42","2,186.80","2,186.90"
08/22/2016,"2,181.58","2,185.15","2,175.96","2,182.64"
08/19/2016,"2,184.24","2,185.00","2,175.13","2,183.87"
08/18/2016,"2,181.90","2,187.03","2,180.46","2,187.02"
08/17/2016,"2,177.84","2,183.08","2,168.50","2,182.22"
08/16/2016,"2,186.24","2,186.24","2,178.14","2,178.15"
08/15/2016,"2,186.08","2,193.81","2,186.08","2,190.15"
08/12/2016,"2,183.74","2,186.28","2,179.42","2,184.05"
08/11/2016,"2,177.97","2,188.45","2,177.97","2,185.79"
08/10/2016,"2,182.81","2,183.41","2,172.00","2,175.49"
08/09/2016,"2,182.24","2,187.66","2,178.61","2,181.74"
08/08/2016,"2,183.76","2,185.44","2,177.85","2,180.89"
08/05/2016,"2,168.79","2,182.87","2,168.79","2,182.87"
08/04/2016,"2,163.51","2,168.19","2,159.07","2,164.25"
08/03/2016,"2,156.81","2,163.79","2,152.56","2,163.79"
08/02/2016,"2,169.94","2,170.20","2,147.58","2,157.03"
08/01/2016,"2,173.15","2,178.29","2,166.21","2,170.84"
07/29/2016,"2,168.83","2,177.09","2,163.49","2,173.60"
07/28/2016,"2,166.05","2,172.85","2,159.74","2,170.06"
07/27/2016,"2,169.81","2,174.98","2,159.07","2,166.58"
07/26/2016,"2,168.97","2,173.54","2,160.18","2,169.18"
07/25/2016,"2,173.71","2,173.71","2,161.95","2,168.48"
07/22/2016,"2,166.47","2,175.11","2,163.24","2,175.03"
07/21/2016,"2,172.91","2,174.56","2,159.75","2,165.17"
07/20/2016,"2,166.10","2,175.63","2,164.89","2,173.02"
07/19/2016,"2,163.79","2,164.63","2,159.01","2,163.78"
07/18/2016,"2,162.04","2,168.35","2,159.63","2,166.89"
07/15/2016,"2,165.13","2,169.05","2,155.79","2,161.74"
07/14/2016,"2,157.88","2,168.99","2,157.88","2,163.75"
07/13/2016,"2,153.81","2,156.45","2,146.21","2,152.43"
07/12/2016,"2,139.50","2,155.40","2,139.50","2,152.14"
07/11/2016,"2,131.72","2,143.16","2,131.72","2,137.16"
07/08/2016,"2,106.97","2,131.71","2,106.97","2,129.90"
07/07/2016,"2,100.42","2,109.08","2,089.39","2,097.90"
07/06/2016,"2,084.43","2,100.72","2,074.02","2,099.73"
07/05/2016,"2,095.05","2,095.05","2,080.86","2,088.55"
07/01/2016,"2,099.34","2,108.71","2,097.90","2,102.95"
06/30/2016,"2,073.17","2,098.94","2,070.00","2,098.86"
06/29/2016,"2,042.69","2,073.13","2,042.69","2,070.77"
06/28/2016,"2,006.67","2,036.09","2,006.67","2,036.09"
06/27/2016,"2,031.45","2,031.45","1,991.68","2,000.54"
06/24/2016,"2,103.81","2,103.81","2,032.57","2,037.41"
06/23/2016,"2,092.80","2,113.32","2,092.80","2,113.32"
06/22/2016,"2,089.75","2,099.71","2,084.36","2,085.45"
06/21/2016,"2,085.19","2,093.66","2,083.02","2,088.90"
06/20/2016,"2,075.58","2,100.66","2,075.58","2,083.25"
06/17/2016,"2,078.20","2,078.20","2,062.84","2,071.22"
06/16/2016,"2,066.36","2,079.62","2,050.37","2,077.99"
06/15/2016,"2,077.60","2,085.65","2,069.80","2,071.50"
06/14/2016,"2,076.65","2,081.30","2,064.10","2,075.32"
06/13/2016,"2,091.75","2,098.12","2,078.46","2,079.06"
06/10/2016,"2,109.57","2,109.57","2,089.96","2,096.07"
06/09/2016,"2,115.65","2,117.64","2,107.73","2,115.48"
06/08/2016,"2,112.71","2,120.55","2,112.71","2,119.12"
06/07/2016,"2,110.18","2,119.22","2,110.18","2,112.13"
06/06/2016,"2,100.83","2,113.36","2,100.83","2,109.41"
06/03/2016,"2,104.07","2,104.07","2,085.36","2,099.13"
06/02/2016,"2,097.71","2,105.26","2,088.59","2,105.26"
06/01/2016,"2,093.94","2,100.97","2,085.10","2,099.33"
05/31/2016,"2,100.13","2,103.48","2,088.66","2,096.96"
05/27/2016,"2,090.06","2,099.06","2,090.06","2,099.06"
05/26/2016,"2,091.44","2,094.30","2,087.08","2,090.10"
05/25/2016,"2,078.93","2,094.73","2,078.93","2,090.54"
05/24/2016,"2,052.65","2,079.67","2,052.65","2,076.06"
05/23/2016,"2,052.23","2,055.58","2,047.26","2,048.04"
05/20/2016,"2,041.88","2,058.35","2,041.88","2,052.32"
05/19/2016,"2,044.21","2,044.21","2,025.91","2,040.04"
05/18/2016,"2,044.38","2,060.61","2,034.49","2,047.63"
05/17/2016,"2,065.04","2,065.69","2,040.82","2,047.21"
05/16/2016,"2,046.53","2,071.88","2,046.53","2,066.66"
05/13/2016,"2,062.50","2,066.79","2,043.13","2,046.61"
05/12/2016,"2,067.17","2,073.99","2,053.13","2,064.11"
05/11/2016,"2,083.29","2,083.29","2,064.46","2,064.46"
05/10/2016,"2,062.63","2,084.87","2,062.63","2,084.39"
05/09/2016,"2,057.55","2,064.15","2,054.31","2,058.69"
05/06/2016,"2,047.77","2,057.72","2,039.45","2,057.14"
05/05/2016,"2,052.95","2,060.23","2,045.77","2,050.63"
05/04/2016,"2,060.30","2,060.30","2,045.55","2,051.12"
05/03/2016,"2,077.18","2,077.18","2,054.89","2,063.37"
05/02/2016,"2,067.17","2,083.42","2,066.11","2,081.43"
04/29/2016,"2,071.82","2,073.85","2,052.28","2,065.30"
04/28/2016,"2,090.93","2,099.30","2,071.62","2,075.81"
04/27/2016,"2,092.33","2,099.89","2,082.31","2,095.15"
04/26/2016,"2,089.84","2,096.87","2,085.80","2,091.70"
04/25/2016,"2,089.37","2,089.37","2,077.52","2,087.79"
04/22/2016,"2,091.49","2,094.32","2,081.20","2,091.58"
04/21/2016,"2,102.09","2,103.78","2,088.52","2,091.48"
04/20/2016,"2,101.52","2,111.05","2,096.32","2,102.40"
04/19/2016,"2,096.05","2,104.05","2,091.68","2,100.80"
04/18/2016,"2,078.83","2,094.66","2,073.65","2,094.34"
04/15/2016,"2,083.10","2,083.22","2,076.31","2,080.73"
04/14/2016,"2,082.89","2,087.84","2,078.13","2,082.78"
04/13/2016,"2,065.92","2,083.18","2,065.92","2,082.42"
04/12/2016,"2,043.72","2,065.05","2,039.74","2,061.72"
04/11/2016,"2,050.23","2,062.93","2,041.88","2,041.99"
04/08/2016,"2,045.54","2,060.63","2,041.69","2,047.60"
04/07/2016,"2,063.01","2,063.01","2,033.80","2,041.91"
04/06/2016,"2,045.56","2,067.33","2,043.09","2,066.66"
04/05/2016,"2,062.50","2,062.50","2,042.56","2,045.17"
04/04/2016,"2,073.19","2,074.02","2,062.57","2,066.13"
04/01/2016,"2,056.62","2,075.07","2,043.98","2,072.78"
03/31/2016,"2,063.77","2,067.92","2,057.46","2,059.74"
03/30/2016,"2,058.27","2,072.21","2,058.27","2,063.95"
03/29/2016,"2,035.75","2,055.91","2,028.31","2,055.01"
03/28/2016,"2,037.89","2,042.67","2,031.96","2,037.05"
03/24/2016,"2,032.48","2,036.04","2,022.49","2,035.94"
03/23/2016,"2,048.55","2,048.55","2,034.86","2,036.71"
03/22/2016,"2,048.64","2,056.60","2,040.57","2,049.80"
03/21/2016,"2,047.88","2,053.91","2,043.14","2,051.60"
03/18/2016,"2,041.16","2,052.36","2,041.16","2,049.58"
03/17/2016,"2,026.90","2,046.24","2,022.16","2,040.59"
03/16/2016,"2,014.24","2,032.02","2,010.04","2,027.22"
03/15/2016,"2,015.27","2,015.94","2,005.23","2,015.93"
03/14/2016,"2,019.27","2,024.57","2,012.05","2,019.64"
03/11/2016,"1,994.71","2,022.37","1,994.71","2,022.19"
03/10/2016,"1,990.97","2,005.08","1,969.25","1,989.57"
03/09/2016,"1,981.44","1,992.69","1,979.84","1,989.26"
03/08/2016,"1,996.88","1,996.88","1,977.43","1,979.26"
03/07/2016,"1,996.11","2,006.12","1,989.38","2,001.76"
03/04/2016,"1,994.01","2,009.13","1,986.77","1,999.99"
03/03/2016,"1,985.60","1,993.69","1,977.37","1,993.40"
03/02/2016,"1,976.60","1,986.51","1,968.80","1,986.45"
03/01/2016,"1,937.09","1,978.35","1,937.09","1,978.35"
02/29/2016,"1,947.13","1,958.27","1,931.81","1,932.23"
02/26/2016,"1,954.95","1,962.96","1,945.78","1,948.05"
02/25/2016,"1,931.87","1,951.83","1,925.41","1,951.70"
02/24/2016,"1,917.56","1,932.08","1,891.00","1,929.80"
02/23/2016,"1,942.38","1,942.38","1,919.44","1,921.27"
02/22/2016,"1,924.44","1,946.70","1,924.44","1,945.50"
02/19/2016,"1,916.74","1,918.78","1,902.17","1,917.78"
02/18/2016,"1,927.57","1,930.00","1,915.09","1,917.83"
02/17/2016,"1,898.80","1,930.68","1,898.80","1,926.82"
02/16/2016,"1,871.44","1,895.77","1,871.44","1,895.58"
02/12/2016,"1,833.40","1,864.78","1,833.40","1,864.78"
02/11/2016,"1,847.00","1,847.00","1,810.10","1,829.08"
02/10/2016,"1,857.10","1,881.60","1,850.32","1,851.86"
02/09/2016,"1,848.46","1,868.25","1,834.94","1,852.21"
02/08/2016,"1,873.25","1,873.25","1,828.46","1,853.44"
02/05/2016,"1,913.07","1,913.07","1,872.65","1,880.05"
02/04/2016,"1,911.67","1,927.35","1,900.52","1,915.45"
02/03/2016,"1,907.07","1,918.01","1,872.23","1,912.53"
02/02/2016,"1,935.26","1,935.26","1,897.29","1,903.03"
02/01/2016,"1,936.94","1,947.20","1,920.30","1,939.38"
01/29/2016,"1,894.00","1,940.24","1,894.00","1,940.24"
01/28/2016,"1,885.22","1,902.96","1,873.65","1,893.36"
01/27/2016,"1,902.52","1,916.99","1,872.70","1,882.95"
01/26/2016,"1,878.79","1,906.73","1,878.79","1,903.63"
01/25/2016,"1,906.28","1,906.28","1,875.97","1,877.08"
01/22/2016,"1,877.40","1,908.85","1,877.40","1,906.90"
01/21/2016,"1,861.46","1,889.85","1,848.98","1,868.99"
01/20/2016,"1,876.18","1,876.18","1,812.29","1,859.33"
01/19/2016,"1,888.66","1,901.44","1,864.60","1,881.33"
01/15/2016,"1,916.68","1,916.68","1,857.83","1,880.33"
01/14/2016,"1,891.68","1,934.47","1,878.93","1,921.84"
01/13/2016,"1,940.34","1,950.33","1,886.41","1,890.28"
01/12/2016,"1,927.83","1,947.38","1,914.35","1,938.68"
01/11/2016,"1,926.12","1,935.65","1,901.10","1,923.67"
01/08/2016,"1,945.97","1,960.40","1,918.46","1,922.03"
01/07/2016,"1,985.32","1,985.32","1,938.83","1,943.09"
01/06/2016,"2,011.71","2,011.71","1,979.05","1,990.26"
01/05/2016,"2,013.78","2,021.94","2,004.17","2,016.71"
01/04/2016,"2,038.20","2,038.20","1,989.68","2,012.66"
12/31/2015,"2,060.59","2,062.54","2,043.62","2,043.94"
12/30/2015,"2,077.34","2,077.34","2,061.97","2,063.36"
12/29/2015,"2,060.54","2,081.56","2,060.54","2,078.36"
12/28/2015,"2,057.77","2,057.77","2,044.20","2,056.50"
12/24/2015,"2,063.52","2,067.36","2,058.73","2,060.99"
12/23/2015,"2,042.20","2,064.73","2,042.20","2,064.29"
12/22/2015,"2,023.15","2,042.74","2,020.49","2,038.97"
12/21/2015,"2,010.27","2,022.90","2,005.93","2,021.15"
12/18/2015,"2,040.81","2,040.81","2,005.33","2,005.55"
12/17/2015,"2,073.76","2,076.37","2,041.66","2,041.89"
12/16/2015,"2,046.50","2,076.72","2,042.43","2,073.07"
12/15/2015,"2,025.55","2,053.87","2,025.55","2,043.41"
12/14/2015,"2,013.37","2,022.92","1,993.26","2,021.94"
12/11/2015,"2,047.27","2,047.27","2,008.80","2,012.37"
12/10/2015,"2,047.93","2,067.65","2,045.67","2,052.23"
12/09/2015,"2,061.17","2,080.33","2,036.53","2,047.62"
12/08/2015,"2,073.39","2,073.85","2,052.32","2,063.59"
12/07/2015,"2,090.42","2,090.42","2,066.78","2,077.07"
12/04/2015,"2,051.24","2,093.84","2,051.24","2,091.69"
12/03/2015,"2,080.71","2,085.00","2,042.35","2,049.62"
12/02/2015,"2,101.71","2,104.27","2,077.11","2,079.51"
12/01/2015,"2,082.93","2,103.37","2,082.93","2,102.63"
11/30/2015,"2,090.95","2,093.81","2,080.41","2,080.41"
11/27/2015,"2,088.82","2,093.29","2,084.13","2,090.11"
11/25/2015,"2,089.30","2,093.00","2,086.30","2,088.87"
11/24/2015,"2,084.42","2,094.12","2,070.29","2,089.14"
11/23/2015,"2,089.41","2,095.61","2,081.39","2,086.59"
11/20/2015,"2,082.82","2,097.06","2,082.82","2,089.17"
11/19/2015,"2,083.70","2,086.74","2,078.76","2,081.24"
11/18/2015,"2,051.99","2,085.31","2,051.99","2,083.58"
11/17/2015,"2,053.67","2,066.69","2,045.90","2,050.44"
11/16/2015,"2,022.08","2,053.22","2,019.39","2,053.19"
11/13/2015,"2,044.64","2,044.64","2,022.02","2,023.04"
11/12/2015,"2,072.29","2,072.29","2,045.66","2,045.97"
11/11/2015,"2,083.41","2,086.94","2,074.85","2,075.00"
11/10/2015,"2,077.19","2,083.67","2,069.91","2,081.72"
11/09/2015,"2,096.56","2,096.56","2,068.24","2,078.58"
11/06/2015,"2,098.60","2,101.91","2,083.74","2,099.20"
11/05/2015,"2,101.68","2,108.78","2,090.41","2,099.93"
11/04/2015,"2,110.60","2,114.59","2,096.98","2,102.31"
11/03/2015,"2,102.63","2,116.48","2,097.51","2,109.79"
11/02/2015,"2,080.76","2,106.20","2,080.76","2,104.05"
10/30/2015,"2,090.00","2,094.32","2,079.34","2,079.36"
10/29/2015,"2,088.35","2,092.52","2,082.63","2,089.41"
10/28/2015,"2,066.48","2,090.35","2,063.11","2,090.35"
10/27/2015,"2,068.75","2,070.37","2,058.84","2,065.89"
10/26/2015,"2,075.08","2,075.14","2,066.53","2,071.18"
10/23/2015,"2,058.19","2,079.74","2,058.19","2,075.15"
10/22/2015,"2,021.88","2,055.20","2,021.88","2,052.51"
10/21/2015,"2,033.47","2,037.97","2,017.22","2,018.94"
10/20/2015,"2,033.13","2,039.12","2,026.61","2,030.77"
10/19/2015,"2,031.73","2,034.45","2,022.31","2,033.66"
10/16/2015,"2,024.37","2,033.54","2,020.46","2,033.11"
10/15/2015,"1,996.47","2,024.15","1,996.47","2,023.86"
10/14/2015,"2,003.66","2,009.56","1,990.73","1,994.24"
10/13/2015,"2,015.00","2,022.34","2,001.78","2,003.69"
10/12/2015,"2,015.65","2,018.66","2,010.55","2,017.46"
10/09/2015,"2,013.73","2,020.13","2,007.61","2,014.89"
10/08/2015,"1,994.01","2,016.50","1,987.53","2,013.43"
10/07/2015,"1,982.34","1,999.31","1,976.44","1,995.83"
10/06/2015,"1,986.63","1,991.62","1,971.99","1,979.92"
10/05/2015,"1,954.33","1,989.17","1,954.33","1,987.05"
10/02/2015,"1,921.77","1,951.36","1,893.70","1,951.36"
10/01/2015,"1,919.65","1,927.21","1,900.70","1,923.82"
09/30/2015,"1,887.14","1,920.53","1,887.14","1,920.03"
09/29/2015,"1,881.90","1,899.48","1,871.91","1,884.09"
09/28/2015,"1,929.18","1,929.18","1,879.21","1,881.77"
09/25/2015,"1,935.93","1,952.89","1,921.50","1,931.34"
09/24/2015,"1,934.81","1,937.17","1,908.92","1,932.24"
09/23/2015,"1,943.24","1,949.52","1,932.57","1,938.76"
09/22/2015,"1,961.39","1,961.39","1,929.22","1,942.74"
09/21/2015,"1,960.84","1,979.64","1,955.80","1,966.97"
09/18/2015,"1,989.66","1,989.66","1,953.45","1,958.03"
09/17/2015,"1,995.33","2,020.86","1,986.73","1,990.20"
09/16/2015,"1,978.02","1,997.26","1,977.93","1,995.31"
09/15/2015,"1,955.10","1,983.19","1,954.30","1,978.09"
09/14/2015,"1,963.06","1,963.06","1,948.27","1,953.03"
09/11/2015,"1,951.45","1,961.05","1,939.19","1,961.05"
09/10/2015,"1,941.59","1,965.29","1,937.19","1,952.29"
09/09/2015,"1,971.45","1,988.63","1,937.88","1,942.04"
09/08/2015,"1,927.30","1,970.42","1,927.30","1,969.41"
09/04/2015,"1,947.76","1,947.76","1,911.21","1,921.22"
09/03/2015,"1,950.79","1,975.01","1,944.72","1,951.13"
09/02/2015,"1,916.52","1,948.91","1,916.52","1,948.86"
09/01/2015,"1,970.09","1,970.09","1,903.07","1,913.85"
08/31/2015,"1,986.73","1,986.73","1,965.98","1,972.18"
